ID	Old assigned taxonomy	New assigned taxonomy	Type of change
49375	k__Bacteria|p__Planctomycetes|c__CFGB11849|o__OFGB11849|f__FGB11849|g__GGB34440|s__GGB34440_SGB49375|t__SGB49375	k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Gimesia|s__Gimesia_chilikensis|t__SGB49375	From uSGB to kSGB
49384	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB49384|t__SGB49384	k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Parapedobacter|s__Parapedobacter_defluvii|t__SGB49384	From uSGB to kSGB
49647	k__Bacteria|p__Bacteroidetes|c__CFGB12418|o__OFGB12418|f__FGB12418|g__GGB35337|s__GGB35337_SGB49647|t__SGB49647	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Runella|s__Runella_defluvii|t__SGB49647	From uSGB to kSGB
49896	k__Bacteria|p__Bacteroidetes|c__CFGB13360|o__OFGB13360|f__FGB13360|g__GGB37115|s__GGB37115_SGB49896|t__SGB49896	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Schleiferiaceae|g__Phaeocystidibacter|s__Phaeocystidibacter_marisrubri|t__SGB49896	From uSGB to kSGB
49927	k__Bacteria|p__Bacteroidetes|c__CFGB11506|o__OFGB11506|f__FGB11506|g__GGB33753|s__GGB33753_SGB49927|t__SGB49927	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium|t__SGB49927	From uSGB to kSGB
49928	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB40474|s__GGB40474_SGB49928|t__SGB49928	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium|t__SGB49928	From uSGB to kSGB
49929	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__GGB35203|s__GGB35203_SGB49929|t__SGB49929	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium|t__SGB49929	From uSGB to kSGB
50209	k__Archaea|p__Euryarchaeota|c__CFGB11474|o__OFGB11474|f__FGB11474|g__GGB33647|s__GGB33647_SGB50209|t__SGB50209	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobacteriaceae_unclassified|s__Methanobacteriaceae_archaeon|t__SGB50209	From uSGB to kSGB
50367	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__Alphaproteobacteria_unclassified_SGB50367|t__SGB50367	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB50367	From uSGB to kSGB
50369	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB34391|s__GGB34391_SGB50369|t__SGB50369	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB50369	From uSGB to kSGB
50389	k__Bacteria|p__Proteobacteria|c__CFGB12524|o__OFGB12524|f__FGB12524|g__GGB35524|s__GGB35524_SGB50389|t__SGB50389	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Poseidonibacter|s__Poseidonibacter_sp_JOD_M_6|t__SGB50389	From uSGB to kSGB
50812	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__GGB38959|s__GGB38959_SGB50812|t__SGB50812	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetia_unclassified|f__Spirochaetia_unclassified|g__Spirochaetia_unclassified|s__Spirochaetia_bacterium|t__SGB50812	From uSGB to kSGB
50813	k__Bacteria|p__Firmicutes|c__CFGB15022|o__OFGB15022|f__FGB15022|g__GGB41233|s__GGB41233_SGB50813|t__SGB50813	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB50813	From uSGB to kSGB
50956	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified|s__Rhizobiales_unclassified_SGB50956|t__SGB50956	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacterales_unclassified|g__Pelagibacterales_unclassified|s__Pelagibacterales_bacterium_SAG_MED30|t__SGB50956	From uSGB to kSGB
51020	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__Alphaproteobacteria_unclassified_SGB51020|t__SGB51020	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacterales_unclassified|g__Pelagibacterales_unclassified|s__Pelagibacterales_bacterium_SAG_MED15|t__SGB51020	From uSGB to kSGB
51066	k__Bacteria|p__Cyanobacteria|c__CFGB14096|o__OFGB14096|f__FGB14096|g__GGB38612|s__GGB38612_SGB51066|t__SGB51066	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Oscillatoriales|f__Coleofasciculaceae|g__Geitlerinema|s__Geitlerinema_sp_P_1104|t__SGB51066	From uSGB to kSGB
51069	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB34400|s__GGB34400_SGB51069|t__SGB51069	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Chroococcales|f__Microcystaceae|g__Microcystis|s__Microcystis_aeruginosa|t__SGB51069	From uSGB to kSGB
51076	k__Bacteria|p__Cyanobacteria|c__CFGB12842|o__OFGB12842|f__FGB12842|g__GGB36315|s__GGB36315_SGB51076|t__SGB51076	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochlorotrichaceae|g__Nodosilinea|s__Nodosilinea_sp_P_1105|t__SGB51076	From uSGB to kSGB
51096	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB32334|s__GGB32334_SGB51096|t__SGB51096	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Oscillatoriales|f__Microcoleaceae|g__Oxynema|s__Oxynema_sp_AP17|t__SGB51096	From uSGB to kSGB
51561	k__Bacteria|p__Cyanobacteria|c__CFGB12419|o__OFGB12419|f__FGB12419|g__GGB35344|s__GGB35344_SGB51561|t__SGB51561	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus_sp_BIOS_U3_1|t__SGB51561	From uSGB to kSGB
51591	k__Bacteria|p__Cyanobacteria|c__CFGB13745|o__OFGB13745|f__FGB13745|g__GGB37733|s__GGB37733_SGB51591|t__SGB51591	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus_sp_A15_28|t__SGB51591	From uSGB to kSGB
51592	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB38509|s__GGB38509_SGB51592|t__SGB51592	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus_sp_MEDNS5|t__SGB51592	From uSGB to kSGB
51638	k__Bacteria|p__Fusobacteria|c__CFGB14686|o__OFGB14686|f__FGB14686|g__GGB40662|s__GGB40662_SGB51638|t__SGB51638	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB51638	From uSGB to kSGB
51670	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB34099|s__GGB34099_SGB51670|t__SGB51670	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium|t__SGB51670	From uSGB to kSGB
51671	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__GGB35696|s__GGB35696_SGB51671|t__SGB51671	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium|t__SGB51671	From uSGB to kSGB
51819	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__GGB35202|s__GGB35202_SGB51819|t__SGB51819	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB51819	From uSGB to kSGB
51830	k__Bacteria|p__Firmicutes|c__CFGB13090|o__OFGB13090|f__FGB13090|g__GGB36679|s__GGB36679_SGB51830|t__SGB51830	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Peptococcaceae_unclassified|s__Peptococcaceae_bacterium|t__SGB51830	From uSGB to kSGB
51968	k__Bacteria|p__Proteobacteria|c__CFGB11746|o__OFGB11746|f__FGB11746|g__GGB34243|s__GGB34243_SGB51968|t__SGB51968	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacteraceae_unclassified|s__Helicobacteraceae_bacterium|t__SGB51968	From uSGB to kSGB
51969	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__Pelagibacteraceae_unclassified|s__Pelagibacteraceae_unclassified_SGB51969|t__SGB51969	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacteraceae_unclassified|s__Helicobacteraceae_bacterium|t__SGB51969	From uSGB to kSGB
52307	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__GGB38293|s__GGB38293_SGB52307|t__SGB52307	k__Bacteria|p__Candidatus_Kryptonia|c__Candidatus_Kryptonia_unclassified|o__Candidatus_Kryptonia_unclassified|f__Candidatus_Kryptonia_unclassified|g__Candidatus_Thermokryptus|s__Candidatus_Thermokryptus_mobilis|t__SGB52307	From uSGB to kSGB
52333	k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_SGB52333|t__SGB52333	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium|t__SGB52333	From uSGB to kSGB
52416	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB52416|t__SGB52416	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetia_unclassified|f__Spirochaetia_unclassified|g__Spirochaetia_unclassified|s__Spirochaetia_bacterium|t__SGB52416	From uSGB to kSGB
52417	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB38356|s__GGB38356_SGB52417|t__SGB52417	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetia_unclassified|f__Spirochaetia_unclassified|g__Spirochaetia_unclassified|s__Spirochaetia_bacterium|t__SGB52417	From uSGB to kSGB
52418	k__Bacteria|p__Spirochaetes|c__CFGB13348|o__OFGB13348|f__FGB13348|g__GGB37095|s__GGB37095_SGB52418|t__SGB52418	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetia_unclassified|f__Spirochaetia_unclassified|g__Spirochaetia_unclassified|s__Spirochaetia_bacterium|t__SGB52418	From uSGB to kSGB
52419	k__Bacteria|p__Spirochaetes|c__CFGB12193|o__OFGB12193|f__FGB12193|g__GGB34937|s__GGB34937_SGB52419|t__SGB52419	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetia_unclassified|f__Spirochaetia_unclassified|g__Spirochaetia_unclassified|s__Spirochaetia_bacterium|t__SGB52419	From uSGB to kSGB
52459	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB34025|s__GGB34025_SGB52459|t__SGB52459	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetia_unclassified|f__Spirochaetia_unclassified|g__Spirochaetia_unclassified|s__Spirochaetia_bacterium|t__SGB52459	From uSGB to kSGB
52559	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__Pelagibacteraceae_unclassified|s__Pelagibacteraceae_unclassified_SGB52559|t__SGB52559	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Spiribacter|s__Spiribacter_sp_2438|t__SGB52559	From uSGB to kSGB
53122	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Nissabacter|s__Nissabacter_SGB53122|t__SGB53122	k__Bacteria|p__Planctomycetes|c__Planctomycetes_unclassified|o__Planctomycetes_unclassified|f__Planctomycetes_unclassified|g__Planctomycetes_unclassified|s__Planctomycetes_bacterium_SV_7m_r|t__SGB53122	From uSGB to kSGB
53142	k__Bacteria|p__Firmicutes|c__CFGB14829|o__OFGB14829|f__FGB14829|g__GGB40883|s__GGB40883_SGB53142|t__SGB53142	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetia_unclassified|f__Spirochaetia_unclassified|g__Spirochaetia_unclassified|s__Spirochaetia_bacterium|t__SGB53142	From uSGB to kSGB
53143	k__Bacteria|p__Firmicutes|c__CFGB14660|o__OFGB14660|f__FGB14660|g__GGB40624|s__GGB40624_SGB53143|t__SGB53143	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetia_unclassified|f__Spirochaetia_unclassified|g__Spirochaetia_unclassified|s__Spirochaetia_bacterium|t__SGB53143	From uSGB to kSGB
53252	k__Bacteria|p__Proteobacteria|c__CFGB13657|o__OFGB13657|f__FGB13657|g__GGB37592|s__GGB37592_SGB53252|t__SGB53252	k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellae_unclassified|f__Kiritimatiellae_unclassified|g__Kiritimatiellae_unclassified|s__Kiritimatiellae_bacterium|t__SGB53252	From uSGB to kSGB
53253	k__Bacteria|p__Proteobacteria|c__CFGB14000|o__OFGB14000|f__FGB14000|g__GGB38429|s__GGB38429_SGB53253|t__SGB53253	k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellae_unclassified|f__Kiritimatiellae_unclassified|g__Kiritimatiellae_unclassified|s__Kiritimatiellae_bacterium|t__SGB53253	From uSGB to kSGB
53254	k__Bacteria|p__Proteobacteria|c__CFGB11829|o__OFGB11829|f__FGB11829|g__GGB34404|s__GGB34404_SGB53254|t__SGB53254	k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellae_unclassified|f__Kiritimatiellae_unclassified|g__Kiritimatiellae_unclassified|s__Kiritimatiellae_bacterium|t__SGB53254	From uSGB to kSGB
53255	k__Bacteria|p__Candidatus_Marinimicrobia|c__Candidatus_Marinimicrobia_unclassified|o__Candidatus_Marinimicrobia_unclassified|f__Candidatus_Marinimicrobia_unclassified|g__Candidatus_Marinimicrobia_unclassified|s__Candidatus_Marinimicrobia_unclassified_SGB53255|t__SGB53255	k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellae_unclassified|f__Kiritimatiellae_unclassified|g__Kiritimatiellae_unclassified|s__Kiritimatiellae_bacterium|t__SGB53255	From uSGB to kSGB
53257	k__Bacteria|p__Proteobacteria|c__CFGB11715|o__OFGB11715|f__FGB11715|g__GGB34185|s__GGB34185_SGB53257|t__SGB53257	k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellae_unclassified|f__Kiritimatiellae_unclassified|g__Kiritimatiellae_unclassified|s__Kiritimatiellae_bacterium|t__SGB53257	From uSGB to kSGB
53258	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB40716|s__GGB40716_SGB53258|t__SGB53258	k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellae_unclassified|f__Kiritimatiellae_unclassified|g__Kiritimatiellae_unclassified|s__Kiritimatiellae_bacterium|t__SGB53258	From uSGB to kSGB
53259	k__Bacteria|p__Proteobacteria|c__CFGB12727|o__OFGB12727|f__FGB12727|g__GGB36036|s__GGB36036_SGB53259|t__SGB53259	k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellae_unclassified|f__Kiritimatiellae_unclassified|g__Kiritimatiellae_unclassified|s__Kiritimatiellae_bacterium|t__SGB53259	From uSGB to kSGB
53360	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Cellulomonadaceae|g__Cellulomonas|s__Cellulomonas_SGB53360|t__SGB53360	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_unclassified|s__Erysipelotrichaceae_bacterium|t__SGB53360	From uSGB to kSGB
53365	k__Bacteria|p__Firmicutes|c__CFGB14166|o__OFGB14166|f__FGB14166|g__GGB38716|s__GGB38716_SGB53365|t__SGB53365	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB53365	From uSGB to kSGB
53369	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__GGB34082|s__GGB34082_SGB53369|t__SGB53369	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB53369	From uSGB to kSGB
53372	k__Bacteria|p__Firmicutes|c__CFGB13979|o__OFGB13979|f__FGB13979|g__GGB38321|s__GGB38321_SGB53372|t__SGB53372	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB53372	From uSGB to kSGB
53384	k__Bacteria|p__Firmicutes|c__CFGB14789|o__OFGB14789|f__FGB14789|g__GGB40804|s__GGB40804_SGB53384|t__SGB53384	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonadaceae_unclassified|s__Selenomonadaceae_bacterium_DSM_108025|t__SGB53384	From uSGB to kSGB
53389	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB53389|t__SGB53389	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sp_DSM_106892|t__SGB53389	From uSGB to kSGB
53461	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB53461|t__SGB53461	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_bacterium_BX1|t__SGB53461	From uSGB to kSGB
53470	k__Bacteria|p__Firmicutes|c__CFGB13107|o__OFGB13107|f__FGB13107|g__GGB36708|s__GGB36708_SGB53470|t__SGB53470	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB53470	From uSGB to kSGB
53471	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacteraceae_unclassified|s__Acetobacteraceae_unclassified_SGB53471|t__SGB53471	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB53471	From uSGB to kSGB
53473	k__Bacteria|p__Actinobacteria|c__CFGB10850|o__OFGB10850|f__FGB10850|g__GGB32684|s__GGB32684_SGB53473|t__SGB53473	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB53473	From uSGB to kSGB
53478	k__Bacteria|p__Firmicutes|c__CFGB14121|o__OFGB14121|f__FGB14121|g__GGB38642|s__GGB38642_SGB53478|t__SGB53478	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB53478	From uSGB to kSGB
53490	k__Bacteria|p__Firmicutes|c__CFGB11418|o__OFGB11418|f__FGB11418|g__GGB33544|s__GGB33544_SGB53490|t__SGB53490	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB53490	From uSGB to kSGB
53493	k__Bacteria|p__Firmicutes|c__CFGB11766|o__OFGB11766|f__FGB11766|g__GGB34282|s__GGB34282_SGB53493|t__SGB53493	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB53493	From uSGB to kSGB
53496	k__Bacteria|p__Firmicutes|c__CFGB14797|o__OFGB14797|f__FGB14797|g__GGB40829|s__GGB40829_SGB53496|t__SGB53496	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB53496	From uSGB to kSGB
53497	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__GGB38744|s__GGB38744_SGB53497|t__SGB53497	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB53497	From uSGB to kSGB
53502	k__Bacteria|p__Firmicutes|c__CFGB11370|o__OFGB11370|f__FGB11370|g__GGB33427|s__GGB33427_SGB53502|t__SGB53502	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_faecihominis|t__SGB53502	From uSGB to kSGB
53511	k__Bacteria|p__Firmicutes|c__CFGB14247|o__OFGB14247|f__FGB14247|g__GGB38996|s__GGB38996_SGB53511|t__SGB53511	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB53511	From uSGB to kSGB
53515	k__Bacteria|p__Candidatus_Marinimicrobia|c__Candidatus_Marinimicrobia_unclassified|o__Candidatus_Marinimicrobia_unclassified|f__Candidatus_Marinimicrobia_unclassified|g__GGB34451|s__GGB34451_SGB53515|t__SGB53515	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB53515	From uSGB to kSGB
53517	k__Bacteria|p__Firmicutes|c__CFGB11434|o__OFGB11434|f__FGB11434|g__GGB33586|s__GGB33586_SGB53517|t__SGB53517	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB53517	From uSGB to kSGB
53519	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB53519|t__SGB53519	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Avimonas|s__Candidatus_Avimonas_intestinalis|t__SGB53519	From uSGB to kSGB
53730	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Streptosporangiaceae|g__GGB41172|s__GGB41172_SGB53730|t__SGB53730	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_sp_BX15|t__SGB53730	From uSGB to kSGB
53790	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB36267|s__GGB36267_SGB53790|t__SGB53790	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB53790	From uSGB to kSGB
53819	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__GGB32310|s__GGB32310_SGB53819|t__SGB53819	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB53819	From uSGB to kSGB
53821	k__Bacteria|p__Firmicutes|c__CFGB11511|o__OFGB11511|f__FGB11511|g__GGB33760|s__GGB33760_SGB53821|t__SGB53821	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB53821	From uSGB to kSGB
53822	k__Bacteria|p__Candidatus_Margulisbacteria|c__Candidatus_Marinamargulisbacteria|o__Candidatus_Marinamargulisbacteria_unclassified|f__Candidatus_Marinamargulisbacteria_unclassified|g__Candidatus_Marinamargulisbacteria_unclassified|s__Candidatus_Marinamargulisbacteria_unclassified_SGB53822|t__SGB53822	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae_unclassified|s__Eggerthellaceae_bacterium|t__SGB53822	From uSGB to kSGB
53829	k__Bacteria|p__Actinobacteria|c__CFGB11959|o__OFGB11959|f__FGB11959|g__GGB34614|s__GGB34614_SGB53829|t__SGB53829	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae_unclassified|s__Eggerthellaceae_bacterium|t__SGB53829	From uSGB to kSGB
