ID	Old assigned taxonomy	New assigned taxonomy	Type of change
43566	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43566	k__Bacteria|p__Firmicutes|c__CFGB9996|o__OFGB9996|f__FGB9996|g__GGB30482|s__GGB30482_SGB43566|t__SGB43566	From kSGB to uSGB
43567	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43567	k__Bacteria|p__Firmicutes|c__CFGB9996|o__OFGB9996|f__FGB9996|g__GGB30483|s__GGB30483_SGB43567|t__SGB43567	From kSGB to uSGB
43583	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43583	k__Bacteria|p__Firmicutes|c__CFGB8280|o__OFGB8280|f__FGB8280|g__GGB30498|s__GGB30498_SGB43583|t__SGB43583	From kSGB to uSGB
43683	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43683	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__GGB30585|s__GGB30585_SGB43683|t__SGB43683	From kSGB to uSGB
43684	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43684	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_SGB43684|t__SGB43684	From kSGB to uSGB
43685	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43685	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_SGB43685|t__SGB43685	From kSGB to uSGB
43686	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43686	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_SGB43686|t__SGB43686	From kSGB to uSGB
43687	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43687	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_SGB43687|t__SGB43687	From kSGB to uSGB
43690	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43690	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_SGB43690|t__SGB43690	From kSGB to uSGB
43691	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43691	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_SGB43691|t__SGB43691	From kSGB to uSGB
43693	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43693	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__GGB24498|s__GGB24498_SGB43693|t__SGB43693	From kSGB to uSGB
43696	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43696	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__GGB24498|s__GGB24498_SGB43696|t__SGB43696	From kSGB to uSGB
43698	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43698	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__GGB24498|s__GGB24498_SGB43698|t__SGB43698	From kSGB to uSGB
43708	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43708	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_SGB43708|t__SGB43708	From kSGB to uSGB
43709	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43709	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_SGB43709|t__SGB43709	From kSGB to uSGB
43711	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43711	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_SGB43711|t__SGB43711	From kSGB to uSGB
43714	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43714	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__GGB30591|s__GGB30591_SGB43714|t__SGB43714	From kSGB to uSGB
43715	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43715	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__GGB30591|s__GGB30591_SGB43715|t__SGB43715	From kSGB to uSGB
43716	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43716	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__GGB24500|s__GGB24500_SGB43716|t__SGB43716	From kSGB to uSGB
43717	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43717	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__GGB24500|s__GGB24500_SGB43717|t__SGB43717	From kSGB to uSGB
43720	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43720	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__GGB24500|s__GGB24500_SGB43720|t__SGB43720	From kSGB to uSGB
43984	k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellae_unclassified|f__Kiritimatiellae_unclassified|g__Kiritimatiellae_unclassified|s__Kiritimatiellae_bacterium|t__SGB43984	k__Bacteria|p__Proteobacteria|c__CFGB3176|o__OFGB3176|f__FGB3176|g__GGB25304|s__GGB25304_SGB43984|t__SGB43984	From kSGB to uSGB
44076	k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiales_unclassified|g__Methanomicrobiales_unclassified|s__methanogenic_archaeon|t__SGB44076	k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata|o__Thermoplasmata_unclassified|f__Thermoplasmata_unclassified|g__Thermoplasmata_unclassified|s__Thermoplasmata_unclassified_SGB44076|t__SGB44076	From kSGB to uSGB
44078	k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiales_unclassified|g__Methanomicrobiales_unclassified|s__methanogenic_archaeon|t__SGB44078	k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Candidatus_Methanomethylophilaceae|g__GGB30856|s__GGB30856_SGB44078|t__SGB44078	From kSGB to uSGB
44094	k__Bacteria|p__Candidatus_Omnitrophica|c__Candidatus_Omnitrophica_unclassified|o__Candidatus_Omnitrophica_unclassified|f__Candidatus_Omnitrophica_unclassified|g__Candidatus_Omnitrophica_unclassified|s__Candidatus_Omnitrophica_bacterium|t__SGB44094	k__Bacteria|p__Proteobacteria|c__CFGB10113|o__OFGB10113|f__FGB10113|g__GGB30872|s__GGB30872_SGB44094|t__SGB44094	From kSGB to uSGB
44393	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB44393	k__Bacteria|p__Firmicutes|c__CFGB10205|o__OFGB10205|f__FGB10205|g__GGB31121|s__GGB31121_SGB44393|t__SGB44393	From kSGB to uSGB
44486	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Erysipelothrix_rhusiopathiae|t__SGB44486	k__Bacteria|p__Firmicutes|c__CFGB10217|o__OFGB10217|f__FGB10217|g__GGB31192|s__GGB31192_SGB44486|t__SGB44486	From kSGB to uSGB
44535	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB44535	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__GGB31234|s__GGB31234_SGB44535|t__SGB44535	From kSGB to uSGB
44542	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB44542	k__Bacteria|p__Firmicutes|c__CFGB10249|o__OFGB10249|f__FGB10249|g__GGB31241|s__GGB31241_SGB44542|t__SGB44542	From kSGB to uSGB
44543	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB44543	k__Bacteria|p__Firmicutes|c__CFGB10249|o__OFGB10249|f__FGB10249|g__GGB31241|s__GGB31241_SGB44543|t__SGB44543	From kSGB to uSGB
44544	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB44544	k__Bacteria|p__Firmicutes|c__CFGB10249|o__OFGB10249|f__FGB10249|g__GGB31241|s__GGB31241_SGB44544|t__SGB44544	From kSGB to uSGB
44546	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB44546	k__Bacteria|p__Firmicutes|c__CFGB10249|o__OFGB10249|f__FGB10249|g__GGB31242|s__GGB31242_SGB44546|t__SGB44546	From kSGB to uSGB
44547	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB44547	k__Bacteria|p__Firmicutes|c__CFGB10249|o__OFGB10249|f__FGB10249|g__GGB31243|s__GGB31243_SGB44547|t__SGB44547	From kSGB to uSGB
44552	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB44552	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__GGB31247|s__GGB31247_SGB44552|t__SGB44552	From kSGB to uSGB
45968	k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccales_unclassified|g__Methanomassiliicoccales_unclassified|s__Methanomassiliicoccales_archaeon|t__SGB45968	k__Archaea|p__Euryarchaeota|c__CFGB13244|o__OFGB13244|f__FGB13244|g__GGB36925|s__GGB36925_SGB45968|t__SGB45968	From kSGB to uSGB
46212	k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__Lentisphaeria_unclassified|s__Lentisphaeria_bacterium|t__SGB46212	k__Bacteria|p__Firmicutes|c__CFGB14020|o__OFGB14020|f__FGB14020|g__GGB38459|s__GGB38459_SGB46212|t__SGB46212	From kSGB to uSGB
46988	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacteraceae_unclassified|s__Rhodobacteraceae_bacterium|t__SGB46988	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Boseaceae|g__Bosea|s__Bosea_SGB46988|t__SGB46988	From kSGB to uSGB
46989	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacteraceae_unclassified|s__Rhodobacteraceae_bacterium|t__SGB46989	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB46989|t__SGB46989	From kSGB to uSGB
47004	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacteraceae_unclassified|s__Rhodobacteraceae_bacterium|t__SGB47004	k__Bacteria|p__Proteobacteria|c__CFGB10898|o__OFGB10898|f__FGB10898|g__GGB32749|s__GGB32749_SGB47004|t__SGB47004	From kSGB to uSGB
47109	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcaceae_unclassified|s__Acidaminococcaceae_bacterium|t__SGB47109	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__GGB36104|s__GGB36104_SGB47109|t__SGB47109	From kSGB to uSGB
47135	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_unclassified|s__Erysipelotrichaceae_bacterium|t__SGB47135	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_SGB47135|t__SGB47135	From kSGB to uSGB
47143	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichales_unclassified|g__Erysipelotrichales_unclassified|s__Erysipelotrichales_bacterium|t__SGB47143	k__Bacteria|p__Proteobacteria|c__CFGB14130|o__OFGB14130|f__FGB14130|g__GGB38658|s__GGB38658_SGB47143|t__SGB47143	From kSGB to uSGB
47223	k__Bacteria|p__Firmicutes|c__CFGB10957|o__OFGB10957|f__FGB10957|g__GGB32852|s__GGB32852_SGB47223|t__SGB47223	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai|t__SGB47223	From uSGB to kSGB
47239	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB47239	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flagellimonas|s__Flagellimonas_SGB47239|t__SGB47239	From kSGB to uSGB
47247	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacteriaceae_unclassified|s__Fusobacteriaceae_bacterium|t__SGB47247	k__Bacteria|p__Fusobacteria|c__CFGB13441|o__OFGB13441|f__FGB13441|g__GGB37269|s__GGB37269_SGB47247|t__SGB47247	From kSGB to uSGB
47248	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacteriaceae_unclassified|s__Fusobacteriaceae_bacterium|t__SGB47248	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_SGB47248|t__SGB47248	From kSGB to uSGB
47293	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47293	k__Bacteria|p__Firmicutes|c__CFGB11310|o__OFGB11310|f__FGB11310|g__GGB33321|s__GGB33321_SGB47293|t__SGB47293	From kSGB to uSGB
47298	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47298	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Spongiibacteraceae|g__GGB40815|s__GGB40815_SGB47298|t__SGB47298	From kSGB to uSGB
47307	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47307	k__Bacteria|p__Firmicutes|c__CFGB13090|o__OFGB13090|f__FGB13090|g__GGB36678|s__GGB36678_SGB47307|t__SGB47307	From kSGB to uSGB
47336	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB47336	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB47336|t__SGB47336	From kSGB to uSGB
47337	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB47337	k__Bacteria|p__Firmicutes|c__CFGB14303|o__OFGB14303|f__FGB14303|g__GGB39388|s__GGB39388_SGB47337|t__SGB47337	From kSGB to uSGB
47338	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB47338	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Roseivirgaceae|g__GGB39091|s__GGB39091_SGB47338|t__SGB47338	From kSGB to uSGB
47354	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB47354	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__GGB32200|s__GGB32200_SGB47354|t__SGB47354	From kSGB to uSGB
47359	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB47359	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB38895|s__GGB38895_SGB47359|t__SGB47359	From kSGB to uSGB
47371	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB47371	k__Bacteria|p__Firmicutes|c__CFGB11736|o__OFGB11736|f__FGB11736|g__GGB34225|s__GGB34225_SGB47371|t__SGB47371	From kSGB to uSGB
47378	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB47378	k__Bacteria|p__Firmicutes|c__CFGB11179|o__OFGB11179|f__FGB11179|g__GGB33141|s__GGB33141_SGB47378|t__SGB47378	From kSGB to uSGB
47379	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47379	k__Bacteria|p__Proteobacteria|c__CFGB13637|o__OFGB13637|f__FGB13637|g__GGB37567|s__GGB37567_SGB47379|t__SGB47379	From kSGB to uSGB
47380	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47380	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_SGB47380|t__SGB47380	From kSGB to uSGB
47381	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47381	k__Bacteria|p__Firmicutes|c__CFGB10673|o__OFGB10673|f__FGB10673|g__GGB32387|s__GGB32387_SGB47381|t__SGB47381	From kSGB to uSGB
47386	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetia_unclassified|f__Spirochaetia_unclassified|g__Spirochaetia_unclassified|s__Spirochaetia_bacterium|t__SGB47386	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB47386|t__SGB47386	From kSGB to uSGB
47387	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47387	k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Thaumarchaeota_unclassified|f__Thaumarchaeota_unclassified|g__Thaumarchaeota_unclassified|s__Thaumarchaeota_unclassified_SGB47387|t__SGB47387	From kSGB to uSGB
47388	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47388	k__Bacteria|p__Firmicutes|c__CFGB10984|o__OFGB10984|f__FGB10984|g__GGB32882|s__GGB32882_SGB47388|t__SGB47388	From kSGB to uSGB
47403	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47403	k__Bacteria|p__Firmicutes|c__CFGB11257|o__OFGB11257|f__FGB11257|g__GGB33247|s__GGB33247_SGB47403|t__SGB47403	From kSGB to uSGB
47410	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47410	k__Bacteria|p__Firmicutes|c__CFGB14667|o__OFGB14667|f__FGB14667|g__GGB40635|s__GGB40635_SGB47410|t__SGB47410	From kSGB to uSGB
47420	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47420	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB38400|s__GGB38400_SGB47420|t__SGB47420	From kSGB to uSGB
47421	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47421	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Neptunomonas|s__Neptunomonas_SGB47421|t__SGB47421	From kSGB to uSGB
47427	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47427	k__Bacteria|p__Firmicutes|c__CFGB10881|o__OFGB10881|f__FGB10881|g__GGB32726|s__GGB32726_SGB47427|t__SGB47427	From kSGB to uSGB
47428	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47428	k__Bacteria|p__Firmicutes|c__CFGB12621|o__OFGB12621|f__FGB12621|g__GGB35729|s__GGB35729_SGB47428|t__SGB47428	From kSGB to uSGB
47429	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47429	k__Bacteria|p__Firmicutes|c__CFGB14817|o__OFGB14817|f__FGB14817|g__GGB40862|s__GGB40862_SGB47429|t__SGB47429	From kSGB to uSGB
47431	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47431	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacterales_unclassified|g__GGB39764|s__GGB39764_SGB47431|t__SGB47431	From kSGB to uSGB
47437	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47437	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__GGB39804|s__GGB39804_SGB47437|t__SGB47437	From kSGB to uSGB
47438	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47438	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB47438|t__SGB47438	From kSGB to uSGB
47439	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47439	k__Bacteria|p__Firmicutes|c__CFGB13407|o__OFGB13407|f__FGB13407|g__GGB37177|s__GGB37177_SGB47439|t__SGB47439	From kSGB to uSGB
47443	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB47443	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB47443|t__SGB47443	From kSGB to uSGB
